,domain,bundle,demand_side_revenue,auctions,week,weekCount
48098,viniciusdemoraes.com.br,,0.0,1,12,1
48099,ewc.wales,,0.0,1,12,1
48100,dieentfernung.de,,0.0,1,12,1
48101,prostoklassno.ru,,0.0,2,12,1
48102,watchseries-freeonline.com,,0.0,8,12,1
48103,privatmodellefrankfurt.com,,0.0,1,12,1
48104,dudetakemymoney.com,,0.0,2,12,1
48105,alice.tv,,0.0,12,12,1
48106,tennismood.com,,0.0,5,12,1
48107,petitiontime.com,,0.0,9,12,1
48108,edakarapuza.ru,,0.0,12,12,1
48109,kalilinuxhack.com,,0.0,1,12,1
48110,moviefanatic.com,,0.0,4,12,1
48111,gilderlehrman.org,,0.0,4,12,1
48112,apkpot.net,,0.0,1,12,1
48113,dui-colorado-dwi.com,,0.0,7,12,1
48114,bettyhorses.fr,,0.0,1,12,1
48115,oecd.org,,0.0,1,12,1
48116,gamedoz.com,,0.0,8,12,1
48117,boobrok.com,,0.0,4,12,1
48118,Clean My Android_First Look - Clean My Android - AN - 320x50_Android_XXLARGE_320x50_IAB9,,0.0,5,12,1
48119,organizingideass.blogspot.ca,,0.0,1,12,1
48120,vokey.com,,0.0,1,12,1
48121,cricspirit.com,,0.0,1,12,1
48122,windowstickerlookup.com,,0.0,1,12,1
48123,okashinahitobito.net,,0.0,11,12,1
48124,foot-land.com,,0.0,8,12,1
48125,deshprotikhon.com,,0.0,4,12,1
48126,bollyrulez-free-streamz1.blogspot.mx,,0.0,1,12,1
48127,instawidget.net,,0.0,1,12,1
48128,windows101tricks.com,,0.0,1,12,1
48129,immig-us.com,,0.0,1,12,1
48130,barristerng.com,,0.0,2,12,1
48131,colorgradingcentral.com,,0.0,1,12,1
48132,sacredplacesintheworld.com,,0.0,1,12,1
48133,montarfranquicia.com,,0.0,1,12,1
48134,ivoire-blog.com,,0.0,2,12,1
48135,fordmuscleforums.com,,0.0,1,12,1
48136,blogvidademiel.com,,0.0,2,12,1
48137,batquai.org,,0.0,1,12,1
48138,conbuenasalud.com,,0.0,2,12,1
48139,forcoder.org,,0.0,6,12,1
48140,nwprepsnow.com,,0.0,21,12,1
48141,kidprintables.com,,0.0,34,12,1
48142,ertelecom.ru,,0.0,1,12,1
48143,lanascooking.com,,0.0,4,12,1
48144,ilmediano.com,,0.0,1,12,1
48145,leconomico.com,,0.0,1,12,1
48146,sputniknews.co,,0.0,2,12,1
48147,rizosdivinos.com,,0.0,6,12,1
48148,buyaminophyllinecream.com,,0.0,1,12,1
48149,folderz.nl,,0.0,20,12,1
48150,http://mopub2_3.gezdkmjzgiydgnrv.com,,0.0,1,12,1
48151,sugardazzle.net,,0.0,1,12,1
48152,BLU Rewards,,0.0,1,12,1
48153,mybridalpix.com,,0.0,10,12,1
48154,kisselpaso.com,,0.0,3,12,1
48155,primatecare.com,,0.0,1,12,1
48156,salefiles.com,,0.0,1,12,1
48157,blurb.com,,0.0,4,12,1
48158,Sonic CD (iOS),,0.0,6,12,1
48159,appki.com.pl,,0.0,6,12,1
48160,chrismoyles.net,,0.0,9,12,1
48161,tuneyou.com,,0.0,3,12,1
48162,perimeterofacircle.com,,0.0,1,12,1
48163,homesteadwishing.com,,0.0,5,12,1
48164,lincolncourier.com,,0.0,12,12,1
48165,unilever.com.br,,0.0,14,12,1
48166,poopingproblems.com,,0.0,6,12,1
48167,spordb.com,,0.0,1,12,1
48168,atelierbdtournefeuille.org,,0.0,1,12,1
48169,wendyinkk.blogspot.de,,0.0,1,12,1
48170,tinnong.net.vn,,0.0,1,12,1
48171,manymidi.com,,0.0,1,12,1
48172,hifi4sale.net,,0.0,2,12,1
48173,atene.org,,0.0,1,12,1
48174,comparesilverprices.com,,0.0,4,12,1
48175,shellshock.io,,0.0,16,12,1
48176,filmymalayalam.com,,0.0,1,12,1
48177,outagamie.org,,0.0,8,12,1
48178,soulspottv.com,,0.0,3,12,1
48179,portlandonthecheap.com,,0.0,1,12,1
48180,numstheword.com,,0.0,1,12,1
48181,southcentralric.org,,0.0,1,12,1
48182,afrikatv.net,,0.0,1,12,1
48183,dealiciousmom.com,,0.0,1,12,1
48184,mare-sole-cucina.com,,0.0,3,12,1
48185,pokemonlegend.org,,0.0,2,12,1
48186,casalmisterio.com,,0.0,2,12,1
48187,milliyetemlak.com,,0.0,2,12,1
48188,rigidindustries.com,,0.0,1,12,1
48189,"WeatherBug - Radar, Forecast",,0.0,4,12,1
48190,http://mopub2_3.geytemrug4ztcnby.com,,0.0,1,12,1
48191,libertadbajopalabra.com,,0.0,1,12,1
48192,saturdaytradition.com,,0.0,4,12,1
48193,nikkomania.com,,0.0,1,12,1
48194,protosmasher.net,,0.0,20,12,1
48195,racheous.com,,0.0,1,12,1
48196,gastrobaiter.com,,0.0,1,12,1
48197,behappyandbuypolish.com,,0.0,1,12,1
48198,tacticaldistributors.com,,0.0,8,12,1
48199,Network Elf,,0.0,1,12,1
48200,103kkcn.com,,0.0,1,12,1
48201,salsacycles.com,,0.0,1,12,1
48202,dailywaqt.com,,0.0,2,12,1
48203,bricksandfigs.blogspot.ca,,0.0,1,12,1
48204,psychologynoteshq.com,,0.0,1,12,1
48205,noteverticali.it,,0.0,14,12,1
48206,autowise.com,,0.0,30,12,1
48207,apkone.net,,0.0,5,12,1
48208,hubbardscupboard.org,,0.0,8,12,1
48209,gooyaabitemplates.com,,0.0,1,12,1
48210,blizzplanet.com,,0.0,16,12,1
48211,mosolyportal.eu,,0.0,1,12,1
48212,playk7.co,,0.0,2,12,1
48213,gamestolearnenglish.com,,0.0,7,12,1
48214,hoken-mammoth.jp,,0.0,2,12,1
48215,generalhospitalhappenings.com,,0.0,3,12,1
48216,foreveralone.com,,0.0,2,12,1
48217,jsports.co.jp,,0.0,11,12,1
48218,sport4livestreamhqtv.blogspot.com,,0.0,1,12,1
48219,darklygaming.com,,0.0,3,12,1
48220,tudibao.com.br,,0.0,5,12,1
48221,fastread.in,,0.0,14,12,1
48222,beaglesandbargains.com,,0.0,1,12,1
48223,topfive.it,,0.0,3,12,1
48224,aaschool.ac.uk,,0.0,1,12,1
48225,moderndayruins.com,,0.0,2,12,1
48226,binaryblogger.com,,0.0,1,12,1
48227,ms4link.com,,0.0,2,12,1
48228,geekoxi.com,,0.0,1,12,1
48229,http://admarvel.mnxw2ltton4xg33gor3wc4tffz3wkylwnfxgoytsmfuwi4y.com,,0.0,1,12,1
48230,sadayemen.net,,0.0,1,12,1
48231,setn.co,,0.0,1,12,1
48232,elskitchencomforts.com,,0.0,1,12,1
48233,pendaftaranonlinemahasiswabaru.com,,0.0,3,12,1
48234,superflix.net,,0.0,8,12,1
48235,downhomecomfortbakery.com,,0.0,9,12,1
48236,codesrousseau.fr,,0.0,1,12,1
48237,claire-lumiere.com,,0.0,6,12,1
48238,netobjects.com,,0.0,5,12,1
48239,roshniskitchen.com,,0.0,1,12,1
48240,livinlifewithlori.com,,0.0,4,12,1
48241,1196764367,,0.0,17,12,1
48242,superheroreviews.com,,0.0,1,12,1
48243,hostedemail.com,,0.0,3,12,1
48244,anamericanwarning.com,,0.0,1,12,1
48245,perevod-pesen.com,,0.0,1,12,1
48246,sabiduriadeescalera.com,,0.0,7,12,1
48247,twelfast.cf,,0.0,1,12,1
48248,cakdan.com,,0.0,50,12,1
48249,diabethelp.org,,0.0,7,12,1
48250,hostelbookers.com,,0.0,1,12,1
48251,http://mopub2_3.gu4tsnrqgmztsny.com,,0.0,1,12,1
48252,724594684,,0.0,2,12,1
48253,arquitecturaideal.com,,0.0,2,12,1
48254,ekaloria.com,,0.0,1,12,1
48255,investasiuntung.com,,0.0,1,12,1
48256,d-1715043304229937540.ampproject.net,,0.0,1,12,1
48257,itoim.mn,,0.0,1,12,1
48258,http://admarvel.geytsnrqheztmnrw.com,,0.0,1,12,1
48259,wfmz.com,,0.0,4,12,1
48260,lagenziadiviaggi.it,,0.0,4,12,1
48261,medicalmarijuanabenefits.org,,0.0,1,12,1
48262,indieonthemove.com,,0.0,1,12,1
48263,rawfoodsolution.com,,0.0,5,12,1
48264,hudsonriverblue.com,,0.0,1,12,1
48265,quantumday.com,,0.0,1,12,1
48266,gamewise.co,,0.0,2,12,1
48267,terriblerealestateagentphotos.com,,0.0,1,12,1
48268,telaquentehd.com,,0.0,6,12,1
48269,dirrtyremixes.com,,0.0,4,12,1
48270,verkehrs-erziehung.de,,0.0,1,12,1
48271,puremix.net,,0.0,3,12,1
48272,bright-magazine.com,,0.0,3,12,1
48273,foodfromportugal.com,,0.0,14,12,1
48274,b055b7bf7f55,,0.0,1,12,1
48275,download.recipes,,0.0,2,12,1
48276,dhabastyle.com,,0.0,4,12,1
48277,9955599.ru,,0.0,1,12,1
48278,justrabbits.com,,0.0,1,12,1
48279,legalforms.org,,0.0,1,12,1
48280,zadig-et-voltaire.com,,0.0,5,12,1
48281,biomedical.pl,,0.0,7,12,1
48282,http://mopub2_3.gu2damzzgm4dkna.com,,0.0,13,12,1
48283,eformz.in,,0.0,4,12,1
48284,reporteniveluno.mx,,0.0,2,12,1
48285,buhbudget.com.ua,,0.0,4,12,1
48286,mydentalnet.com,,0.0,1,12,1
48287,cemeterys.ru,,0.0,3,12,1
48288,http://rubicon2.mnxw2lttnvtxg5dvmruw6ltunb2w2yteojuwm5a.com,,0.0,2,12,1
48289,vermonter.com,,0.0,3,12,1
48290,amylanham.com,,0.0,6,12,1
48291,newhiphopnews.com,,0.0,6,12,1
48292,surfguru.com,,0.0,1,12,1
48293,namjacamp.com,,0.0,1,12,1
48294,developereconomics.com,,0.0,3,12,1
48295,topsoccercoach.com,,0.0,5,12,1
48296,hrhduchesskate.blogspot.nl,,0.0,6,12,1
48297,GO Music - com.jiubang.go.music_35066ca9b83440d4b93bf238b3a55811 GO Music Player - 300x250_Android_MEDIUMRECTANGLE_300x250_IAB1,,0.0,2,12,1
48298,jogrunrace.com,,0.0,5,12,1
48299,contohvess.blogspot.com,,0.0,1,12,1
48300,youngadultmoney.com,,0.0,1,12,1
48301,morrisherald-news.com,,0.0,1,12,1
48302,lostinthepond.com,,0.0,4,12,1
48303,http://openx2.gu4dmojthe3denq.com,,0.0,1,12,1
48304,pa3hcm.nl,,0.0,10,12,1
48305,caducee.net,,0.0,4,12,1
48306,kings.tw,,0.0,1,12,1
48307,bikesdirect.com,,0.0,2,12,1
48308,bostononbudget.com,,0.0,2,12,1
48309,http://mopub2_3.mrzg633nfzzwyzlfobewmvkdmfxa.com,,0.0,1,12,1
48310,gamelove.com,,0.0,2,12,1
48311,falsozlugu.com,,0.0,1,12,1
48312,truevintage.com,,0.0,1,12,1
48313,ajmadison.com,,0.0,2,12,1
48314,windsorstore.com,,0.0,1,12,1
48315,lifehomeliving.com,,0.0,11,12,1
48316,contextweb.com,,0.0,201,12,1
48317,copyscape.com,,0.0,2,12,1
48318,thegossiptwins.com,,0.0,2,12,1
48319,qalinkacayaaraha.com,,0.0,1,12,1
48320,mad1959.blogspot.com.br,,0.0,4,12,1
48321,proshareng.com,,0.0,3,12,1
48322,Shoppinglifestyle.com,,0.0,33,12,1
48323,adne.info,,0.0,1,12,1
48324,slotforum.com,,0.0,1,12,1
48325,thriftylesley.com,,0.0,2,12,1
48326,threebeatslide.com,,0.0,2,12,1
48327,smartapplecreations.blogspot.com.es,,0.0,1,12,1
48328,World of Cubes Survival Craft - 31972,,0.0,3,12,1
48329,saksfifthavenue.com,,0.0,1,12,1
48330,acrostiches.com,,0.0,10,12,1
48331,centralwesterndaily.com.au,,0.0,4,12,1
48332,madney.com,,0.0,2,12,1
48333,radioluce.it,,0.0,1,12,1
48334,ameswalker.com,,0.0,1,12,1
48335,profileengine.co,,0.0,1,12,1
48336,laughoutloud.com,,0.0,10,12,1
48337,carteleratv.com,,0.0,3,12,1
48338,notre-siecle.com,,0.0,3,12,1
48339,livenow.pw,,0.0,1,12,1
48340,mxgbook.com,,0.0,11,12,1
48341,septa.org,,0.0,2,12,1
48342,crazyslip.com,,0.0,16,12,1
48343,theiknits.com,,0.0,2,12,1
48344,hrscene.com,,0.0,3,12,1
48345,paramount.com,,0.0,8,12,1
48346,visitourwebsite.info,,0.0,2,12,1
48347,backtomysouthernroots.com,,0.0,5,12,1
48348,getpantyhoseporn.co,,0.0,1,12,1
48349,imgrumweb.com,,0.0,4,12,1
48350,birthdaywishesquotesx.com,,0.0,1,12,1
48351,onecryptocoinnews.blogspot.co.uk,,0.0,1,12,1
48352,netmng.com,,0.0,6,12,1
48353,"Walle Cleaner- clean, boost",,0.0,25,12,1
48354,glavportal.net,,0.0,8,12,1
48355,radiokot.ru,,0.0,73,12,1
48356,cookbetterthan.com,,0.0,4,12,1
48357,flashfileoneclickdownload.blogspot.in,,0.0,4,12,1
48358,9ppuippippyhytut.blogspot.com,,0.0,1,12,1
48359,gdn8.com,,0.0,8,12,1
48360,destemperados.com.br,,0.0,7,12,1
48361,placebo.co.jp,,0.0,1,12,1
48362,digitalrecourse.com,,0.0,2,12,1
48363,opsviewer.com,,0.0,4,12,1
48364,scottgreenstone.com,,0.0,1,12,1
48365,countryclones.com,,0.0,1,12,1
48366,magiakart.pl,,0.0,7,12,1
48367,themommaven.com,,0.0,3,12,1
48368,moviemistakes.co,,0.0,2,12,1
48369,cultureg-geek.eu,,0.0,1,12,1
48370,mieringo.com,,0.0,1,12,1
48371,marcusmillichap.com,,0.0,1,12,1
48372,tawseelmashaweer.com,,0.0,2,12,1
48373,othelloonline.org,,0.0,1,12,1
48374,d-13578888222612523762.ampproject.net,,0.0,1,12,1
48375,centerparcs.fr,,0.0,1,12,1
48376,cyberbullying.org,,0.0,1,12,1
48377,cespharm.fr,,0.0,2,12,1
48378,harmanaudio.com,,0.0,3,12,1
48379,livesuperfoods.com,,0.0,1,12,1
48380,dogtraininggeek.com,,0.0,1,12,1
48381,allriza.com,,0.0,9,12,1
48382,inspirationbain.com,,0.0,1,12,1
48383,homeschoolingwithdyslexia.com,,0.0,2,12,1
48384,380285140,,0.0,1,12,1
48385,nesfun.com,,0.0,1,12,1
48386,everybodytalseries.blogspot.com.br,,0.0,1,12,1
48387,antique-jewelry-investor.com,,0.0,1,12,1
48388,walklondon.com,,0.0,1,12,1
48389,mykeepcalmandcarryon.com,,0.0,37,12,1
48390,dnevnik.ru,,0.0,30,12,1
48391,316050001,,0.0,52,12,1
48392,rupython.com,,0.0,9,12,1
48393,freshmorningquotes.com,,0.0,2,12,1
48394,homedesigns99.com,,0.0,5,12,1
48395,kingsgamerz.com,,0.0,1,12,1
48396,couponcabin.com,,0.0,2,12,1
48397,luxobit.com,,0.0,1,12,1
48398,shortmoz.link,,0.0,1,12,1
48399,vtamedia.com,,0.0,11,12,1
48400,watchfantom.com,,0.0,1,12,1
48401,reviewbiology.com,,0.0,1,12,1
48402,iotwreport.com,,0.0,26,12,1
48403,ishits.ru,,0.0,1,12,1
48404,oeffnungszeitenmax.ch,,0.0,10,12,1
48405,upi.co,,0.0,1,12,1
48406,ligarq.com,,0.0,1,12,1
48407,dadwithapan.com,,0.0,90,12,1
48408,trafikcezalari.web.tr,,0.0,1,12,1
48409,coolest-free-printables.com,,0.0,1,12,1
48410,tecadmin.net,,0.0,3,12,1
48411,checkhookboxing.com,,0.0,2,12,1
48412,novelu.com,,0.0,1,12,1
48413,slpress.gr,,0.0,1,12,1
48414,okaynepal.com,,0.0,1,12,1
48415,acooksquest.blogspot.sg,,0.0,3,12,1
48416,http://openx2.mnxw2ltrnfug63zoonswg5lsnf2hs.com,,0.0,1,12,1
48417,car.org,,0.0,1,12,1
48418,my961.com,,0.0,2,12,1
48419,cookrecorder.com,,0.0,4,12,1
48420,thewildcatsdaily.com,,0.0,3,12,1
48421,jojosoku.com,,0.0,2,12,1
48422,http://mopub2_3.geytamrygiydcnru.com,,0.0,4,12,1
48423,londresparaprincipiantes.com,,0.0,2,12,1
48424,brainbell.com,,0.0,2,12,1
48425,boite-a-fete.com,,0.0,1,12,1
48426,lcexch.com,,0.0,1,12,1
48427,appletests.com,,0.0,1,12,1
48428,evolucionconsciente.org,,0.0,4,12,1
48429,cosmoenespanol.com,,0.0,5,12,1
48430,securedatahousing.com,,0.0,17,12,1
48431,sochuroki.com,,0.0,1,12,1
48432,breakingsoup.com,,0.0,804,12,1
48433,bestcompany.com,,0.0,3,12,1
48434,crochetfreeon.blogspot.com.br,,0.0,6,12,1
48435,edelbrock.com,,0.0,1,12,1
48436,pattern-paradise.co,,0.0,3,12,1
48437,tlc.com,,0.0,257,12,1
48438,glamourista.nl,,0.0,4,12,1
48439,xt500.co,,0.0,2,12,1
48440,secretweddingsongs.com,,0.0,15,12,1
48441,theflooringgirl.com,,0.0,4,12,1
48442,fallfashiontrendsforwomen.com,,0.0,1,12,1
48443,usanewtoday.com,,0.0,8,12,1
48444,landroverforums.com,,0.0,3,12,1
48445,examiner.net,,0.0,10,12,1
48446,pharmacy-tech-test.com,,0.0,22,12,1
48447,achicarimagenes.com.ar,,0.0,2,12,1
48448,poolmania.es,,0.0,13,12,1
48449,93.3 The Planet Rocks- WTPT,,0.0,2,12,1
48450,albelli.com,,0.0,1,12,1
48451,bluebonnetchryslerdodge.net,,0.0,1,12,1
48452,altograu.blogspot.com.br,,0.0,1,12,1
48453,d-8129457642152602268.ampproject.net,,0.0,1,12,1
48454,Wacky Face,,0.0,1,12,1
48455,stellacuisine.com,,0.0,2,12,1
48456,mdedge.com,,0.0,1,12,1
48457,bd-books.com,,0.0,1,12,1
48458,szbikes.com,,0.0,1,12,1
48459,Promiflash News,,0.0,11,12,1
48460,stylepark.com,,0.0,1,12,1
48461,hollywoodpassport.net,,0.0,1,12,1
48462,animekage.net,,0.0,2,12,1
48463,http://mopub2_3.gq4tamjsheztooi.com,,0.0,1,12,1
48464,selecaoestudosbiblicos.blogspot.com.br,,0.0,1,12,1
48465,flaticon.com,,0.0,7,12,1
48466,youarelowonhealth.com,,0.0,3,12,1
48467,designtoscano.com,,0.0,6,12,1
48468,mrspresson.com,,0.0,1,12,1
48469,marena.pp.ua,,0.0,7,12,1
48470,dolly.co.ua,,0.0,2,12,1
48471,lantidiplomatico.it,,0.0,5,12,1
48472,videoeditor.web.id,,0.0,1,12,1
48473,zunoxide.net,,0.0,1,12,1
48474,footyemporium.com,,0.0,11,12,1
48475,wespillthebeans.com,,0.0,2,12,1
48476,destinationdelish.com,,0.0,3,12,1
48477,echantillonsgratuits.fr,,0.0,1,12,1
48478,vaybee.de,,0.0,3,12,1
48479,Fire+Rides+iOS,,0.0,10,12,1
48480,rozeepkjobs.com,,0.0,2,12,1
48481,tinyplantation.com,,0.0,1,12,1
48482,survivalchops.com,,0.0,5,12,1
48483,anneckhart.com,,0.0,3,12,1
48484,eahmerch.com,,0.0,4,12,1
48485,chrishernandezauthor.com,,0.0,6,12,1
48486,gocentraliatigers.com,,0.0,7,12,1
48487,mrhealthyco.com,,0.0,2,12,1
48488,beaconhillstaffing.com,,0.0,2,12,1
48489,dentalespace.com,,0.0,1,12,1
48490,tr05c314d0.cz,,0.0,1,12,1
48491,atdhe.in,,0.0,1,12,1
48492,tinyrottenpeanuts.com,,0.0,1,12,1
48493,quanvan.net,,0.0,1,12,1
48494,02-edito-atf-theplacetobid-2.fr,,0.0,1,12,1
48495,thedailypolls.com,,0.0,3,12,1
48496,travelboutiqueonline.com,,0.0,8,12,1
48497,originalhomesteading.com,,0.0,9,12,1
48498,reviewsandtrends.com,,0.0,1,12,1
48499,mintek.com,,0.0,2,12,1
48500,kudosz.com,,0.0,3,12,1
48501,sachtienganhhn.net,,0.0,1,12,1
48502,kontinuousevents.com,,0.0,2,12,1
48503,essayedge.com,,0.0,2,12,1
48504,actualitesjeuxvideo.fr,,0.0,1,12,1
48505,odlscertbihar.in,,0.0,1,12,1
48506,sitefinity.com,,0.0,1,12,1
48507,bedouk.fr,,0.0,1,12,1
48508,betamechanicalo752.club,,0.0,3,12,1
48509,pankhiraj.com,,0.0,54,12,1
48510,skinnymoose.com,,0.0,33,12,1
48511,hugebustyteen.com,,0.0,4,12,1
48512,goldenstateofmind.com,,0.0,10,12,1
48513,dretun.ru,,0.0,26,12,1
48514,vse-pro.com,,0.0,3,12,1
48515,guzelsozler.net.tr,,0.0,33,12,1
48516,ecvsv.at,,0.0,1,12,1
48517,thefoodsaga.com,,0.0,1,12,1
48518,revisteriaponchito.com,,0.0,9,12,1
48519,guitarplayer.com,,0.0,1,12,1
48520,domhitrosty.ru,,0.0,1,12,1
48521,kqxs.vn,,0.0,1,12,1
48522,theindianidiot.com,,0.0,3,12,1
48523,redchillycurry.com,,0.0,2,12,1
48524,ijodkor.net,,0.0,3,12,1
48525,valenciaplaza.com,,0.0,3,12,1
48526,rtvslo.si,,0.0,3,12,1
48527,qwertyintheworld.com,,0.0,8,12,1
48528,btsspain.es,,0.0,2,12,1
48529,lesombresdejormungand.net,,0.0,1,12,1
48530,http://rubicon2.mnxw2ltbmfwws3tfoixg22lomvza.com,,0.0,1,12,1
48531,deedclaim.com,,0.0,1,12,1
48532,www.filipinamd.com,,0.0,1,12,1
48533,legatraveler.com,,0.0,1,12,1
48534,heartratemonitorsusa.com,,0.0,1,12,1
48535,mail.bg,,0.0,1,12,1
48536,forumskoda.fr,,0.0,1,12,1
48537,profoundlyrelevantmeditations.com,,0.0,1,12,1
48538,googlsports.com,,0.0,1,12,1
48539,bjjforum.com.br,,0.0,1,12,1
48540,velochrono.fr,,0.0,1,12,1
48541,southrealtor.com,,0.0,3,12,1
48542,touronthai.com,,0.0,1,12,1
48543,whatsappinvite.com,,0.0,15,12,1
48544,wallstreetitalia.com,,0.0,6,12,1
48545,ricercare-imprese.it,,0.0,2,12,1
48546,powerfile.net,,0.0,1,12,1
48547,tweentribune.com,,0.0,1,12,1
48548,nebenjob1.de,,0.0,1,12,1
48549,justlistenhiphop.com,,0.0,1,12,1
48550,tabi-o-ji.com,,0.0,3,12,1
48551,Doodle.de,,0.0,5,12,1
48552,reviewdork.com,,0.0,2,12,1
48553,thebellwetherblog.co.uk,,0.0,1,12,1
48554,19216811-admin.com,,0.0,1,12,1
48555,opml.co.uk,,0.0,5,12,1
48556,canna.to,,0.0,4,12,1
48557,qwika.com,,0.0,1,12,1
48558,simplywall.st,,0.0,2,12,1
48559,dashvapes.com,,0.0,1,12,1
48560,animego.info,,0.0,9,12,1
48561,kmib.co.kr,,0.0,4,12,1
48562,virahealth.com,,0.0,3,12,1
48563,brolife.fr,,0.0,7,12,1
48564,mybroadband.co.za,,0.0,4,12,1
48565,http%3A%2F%2Fwxyz.co,,0.0,1,12,1
48566,statesymbolsusa.org,,0.0,3,12,1
48567,medicinedata.info,,0.0,1,12,1
48568,cozinhando-sem-gluten.blogspot.com.br,,0.0,4,12,1
48569,screener.in,,0.0,1,12,1
48570,nintendogamer.club,,0.0,3,12,1
48571,finish.de,,0.0,1,12,1
48572,kinonews.de,,0.0,2,12,1
48573,pastorricardocastro.blogspot.com.br,,0.0,1,12,1
48574,www.listal.com,,0.0,1,12,1
48575,edumitra.net,,0.0,1,12,1
48576,exantenna.net,,0.0,1,12,1
48577,groovelife.co,,0.0,1,12,1
48578,mirbb.com,,0.0,2,12,1
48579,todolandia.com,,0.0,2,12,1
48580,aquariophilelorrain.com,,0.0,1,12,1
48581,inventables.com,,0.0,1,12,1
48582,mi-blog.us,,0.0,1,12,1
48583,altoona.com,,0.0,1,12,1
48584,ayurtimes.com,,0.0,1,12,1
48585,alvieromartini.it,,0.0,8,12,1
48586,uqu.edu.sa,,0.0,1,12,1
48587,amateursexbox.com,,0.0,1,12,1
48588,wcpss.net,,0.0,3,12,1
48589,lewistown.k12.mt.us,,0.0,1,12,1
48590,carsons.com,,0.0,2,12,1
48591,viaggiaincampania.it,,0.0,1,12,1
48592,offresasaisir.fr,,0.0,1,12,1
48593,parlonsbuzz.com,,0.0,1,12,1
48594,familytime.com,,0.0,6,12,1
48595,quincy-market.com,,0.0,4,12,1
48596,inspirationkitchen.com,,0.0,5,12,1
48597,gosunggo.com,,0.0,1,12,1
48598,usnavyvideos.com,,0.0,1,12,1
48599,sancarlosonline.cl,,0.0,1,12,1
48600,childlineindia.org.in,,0.0,1,12,1
48601,moderatehome.com,,0.0,4,12,1
48602,gsmnepalzone.com,,0.0,5,12,1
48603,tanning-bed-central.com,,0.0,1,12,1
48604,starnow.co.nz,,0.0,1,12,1
48605,vandale.nl,,0.0,1,12,1
48606,dmsguild.com,,0.0,1,12,1
48607,unna24.de,,0.0,1,12,1
48608,oubruncher.com,,0.0,1,12,1
48609,truestreetcars.com,,0.0,2,12,1
48610,gpbnews.org,,0.0,1,12,1
48611,funderstanding.com,,0.0,4,12,1
48612,thankyourbody.com,,0.0,10,12,1
48613,cutsandcrumbles.com,,0.0,3,12,1
48614,hrej.cz,,0.0,60,12,1
48615,topoccupationaltherapyschool.com,,0.0,1,12,1
48616,wiselocaldirectory.com,,0.0,1,12,1
48617,vertalen.nu,,0.0,5,12,1
48618,txlottery.org,,0.0,2,12,1
48619,http://mopub2_3.gezdonbvg4ydonjx.com,,0.0,7,12,1
48620,toptips.ne,,0.0,12,12,1
48621,z98737406.tw,,0.0,91,12,1
48622,dailyreadlist.com,,0.0,3,12,1
48623,thomasmdbrooke.com,,0.0,1,12,1
48624,forum.co,,0.0,1,12,1
48625,hazmatnation.com,,0.0,1,12,1
48626,hotbeautyhealth.com,,0.0,13,12,1
48627,uralpelmeni.org,,0.0,1,12,1
48628,urpersonaldevelopment.com,,0.0,4,12,1
48629,bucsdugout.com,,0.0,1,12,1
48630,howdoyouplay.net,,0.0,1,12,1
48631,http://mopub2_3.gu3tsojwgi2tqmy.com,,0.0,9,12,1
48632,thetruth.com,,0.0,5,12,1
48633,hellokaily.com,,0.0,1,12,1
48634,socksproxylist24.top,,0.0,1,12,1
48635,caliente.mx,,0.0,19,12,1
48636,kkfm.com,,0.0,2,12,1
48637,potter-base.ru,,0.0,1,12,1
48638,modelosdefitness.com,,0.0,1,12,1
48639,livepreferred.com,,0.0,1,12,1
48640,gelule-autobronzante.com,,0.0,9,12,1
48641,keddy-taiwan.com,,0.0,3,12,1
48642,voiles-races.com,,0.0,4,12,1
48643,putlockers.as,,0.0,3,12,1
48644,yellowpage￳.com,,0.0,1,12,1
48645,prepperswill.com,,0.0,1,12,1
48646,akzent-magazin.com,,0.0,1,12,1
48647,barcelonaivf.com,,0.0,1,12,1
48648,syuin.info,,0.0,1,12,1
48649,sees.com,,0.0,1,12,1
48650,bozemandailychronicle.com,,0.0,3,12,1
48651,"The Weather Channel:Forecast, Radar & Alerts",,0.0,1,12,1
48652,nerdwallet.com,,0.0,3,12,1
48653,esea.net,,0.0,4,12,1
48654,encantamentodaalfabetizacao.blogspot.com.br,,0.0,1,12,1
48655,laxlessons.com,,0.0,1,12,1
48656,pozyczkionline.info,,0.0,1,12,1
48657,ideikin.ru,,0.0,2,12,1
48658,viralspotbox.com,,0.0,1,12,1
48659,claires.com,,0.0,1,12,1
48660,dicas.co,,0.0,1,12,1
48661,http://mopub2_3.mnxw2ltbnzshs3ltorxw4zjonvsxi4tpnzxw2zi.com,,0.0,1,12,1
48662,lazygirltranslations.com,,0.0,1,12,1
48663,montagezona.ru,,0.0,2,12,1
48664,montserrat-tourist-guide.com,,0.0,1,12,1
48665,abilitychannel.tv,,0.0,2,12,1
48666,hentai-death-note.com,,0.0,4,12,1
48667,x007.org,,0.0,5,12,1
48668,kendo-guide.com,,0.0,1,12,1
48669,d-35929735854004783322.ampproject.net,,0.0,1,12,1
48670,cardinalpath.com,,0.0,2,12,1
48671,frankophones.com,,0.0,3,12,1
48672,danversanimalhospital.com,,0.0,1,12,1
48673,cracknets.net,,0.0,1,12,1
48674,mostlydead.com,,0.0,1,12,1
48675,youniqueproducts.com,,0.0,1,12,1
